blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,redWardsPlaced,redWardsDestroyed,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalMinionsKilled,redTotalJungleMinionsKilled
1,12,1,0,3,8,5,2,1,1,0,14591,6.2,177,55,-2658,-3328,41,2,9,0,0,0,0,17249,7,209,52
1,38,2,1,9,6,12,0,0,0,0,18869,7,206,74,4242,2348,15,1,6,0,0,0,0,14627,6.6,164,51
0,16,1,1,6,5,4,0,0,0,0,16682,7,236,52,598,374,14,4,5,1,1,0,0,16084,6.8,235,60
0,13,2,0,6,10,2,0,0,0,0,15485,6.6,191,55,-2650,-388,14,1,10,1,1,0,0,18135,6.8,201,40
0,41,3,1,7,8,4,0,0,0,0,16667,7.4,213,44,-692,-987,16,4,6,1,1,0,0,17359,7.4,245,56
0,23,8,1,5,6,6,0,0,0,0,16182,7,245,51,-667,-1046,20,6,9,2,1,1,0,16849,7,234,56
0,17,3,0,3,11,3,0,0,0,0,14595,6.4,161,59,-3619,-4011,47,2,9,1,1,0,0,18214,7.2,222,54
0,18,1,0,9,4,13,0,0,0,0,18856,7.2,236,45,3002,2378,13,1,6,2,1,1,0,15854,6.8,217,56
0,14,3,1,3,10,5,0,0,0,0,14826,6.6,185,56,-3607,-2956,16,2,12,1,1,0,0,18433,7.4,257,41
1,11,1,1,5,5,2,2,1,1,0,15443,7,220,47,-997,-226,11,2,7,0,0,0,0,16440,7,207,52
1,15,2,0,6,6,8,1,1,0,0,16820,6.8,221,44,472,426,14,2,7,0,0,0,0,16348,6.8,185,55
1,17,1,0,7,8,3,1,0,1,0,16653,7,227,40,23,306,12,1,8,0,0,0,0,16630,7,193,48
0,15,0,0,9,2,9,1,0,1,0,17781,7.2,228,60,3422,2271,11,3,3,1,1,0,0,14359,6.6,212,64
1,20,3,1,9,2,18,1,1,0,0,17936,7,218,48,3350,1590,16,2,2,0,0,0,0,14586,6.8,213,58
1,14,1,1,3,3,3,1,1,0,0,16769,7.2,257,76,1316,1233,17,2,4,0,0,0,0,15453,7.2,241,53
0,29,3,1,7,6,6,0,0,0,0,16714,7.4,226,58,91,798,15,3,5,0,0,0,0,16623,7.2,252,46
0,13,2,0,1,12,1,0,0,0,0,13517,6.4,187,48,-5338,-5445,15,3,13,1,0,1,0,18855,7.6,243,43
1,13,3,0,5,5,1,0,0,0,0,15514,7,217,58,-343,481,13,1,5,1,1,0,0,15857,6.8,204,46
0,13,4,0,5,5,5,1,1,0,0,16131,6.8,223,48,874,818,15,2,5,0,0,0,0,15257,6.6,219,32
0,20,2,1,3,4,4,1,1,0,0,15613,7,214,66,-468,-1321,14,2,3,0,0,0,0,16081,7.2,230,52
1,16,4,1,6,5,7,1,0,1,0,16678,7.2,248,53,1401,1740,19,3,6,1,1,0,0,15277,6.8,233,34
1,17,5,1,5,9,5,1,1,0,0,15585,6.6,200,35,-2864,-3491,18,3,8,0,0,0,0,18449,7.2,224,71
1,13,4,0,8,4,6,1,1,0,0,16558,6.8,238,36,241,-363,23,2,6,0,0,0,0,16317,7,222,66
0,19,1,1,7,7,6,1,1,0,0,15990,6.8,190,50,-1425,-1068,9,2,6,0,0,0,0,17415,7.2,241,41
0,53,2,0,8,5,12,2,1,1,0,17008,6.6,203,44,1280,370,17,3,5,0,0,0,0,15728,6.4,245,42
0,16,2,1,5,7,4,0,0,0,0,15538,6.8,207,46,-707,-1088,41,2,11,0,0,0,0,16245,6.8,208,41
1,17,3,1,7,6,10,1,1,0,0,17097,7.2,220,71,620,-328,14,2,4,0,0,0,0,16477,7.2,207,52
1,17,2,0,6,7,7,0,0,0,0,17075,7,234,44,1224,625,18,2,4,2,1,1,0,15851,6.8,221,48
0,16,2,0,7,9,6,0,0,0,0,16035,7,180,55,-2691,-2196,16,2,9,1,1,0,0,18726,7.6,243,63
1,17,2,1,8,3,10,1,1,0,0,17967,7,240,43,3039,712,17,2,3,0,0,0,0,14928,6.8,211,53
1,14,4,1,8,9,9,0,0,0,0,17273,7,208,56,381,1571,15,2,9,0,0,0,0,16892,6.8,181,40
1,13,4,1,1,1,2,2,1,1,0,14546,7,232,60,305,-443,18,2,1,0,0,0,0,14241,7.2,203,68
1,17,4,0,2,2,4,1,1,0,0,14639,6.6,237,44,-1767,-2080,41,3,3,0,0,0,0,16406,7,258,70
0,15,2,0,9,8,3,0,0,0,0,16882,7.4,191,57,-1261,1286,16,3,9,0,0,0,0,18143,6.8,238,40
1,13,1,1,9,4,8,0,0,0,0,17260,7,197,60,1463,1277,14,2,4,0,0,0,0,15797,7,203,52
1,15,2,1,11,3,4,0,0,0,0,18192,7.2,221,50,2639,1711,13,1,2,0,0,0,0,15553,7,230,49
1,35,3,1,8,3,13,0,0,0,0,17325,7,217,26,3454,2249,14,0,3,1,1,0,0,13871,6.8,193,48
0,12,1,0,5,9,3,0,0,0,0,16163,6.8,218,60,-1828,-1410,15,0,17,1,0,1,0,17991,7.2,235,54
1,16,2,1,6,7,3,1,0,1,0,15907,7.2,206,55,-112,727,17,3,9,0,0,0,0,16019,6.8,211,44
0,40,5,1,7,2,10,1,0,1,0,17536,7.4,211,63,4003,3255,16,1,1,0,0,0,0,13533,6.4,204,48
0,18,4,1,11,11,16,0,0,0,0,18730,7,208,38,175,-532,18,4,14,1,1,0,0,18555,7,219,81
1,19,7,1,6,2,5,1,1,0,0,16105,7.2,223,56,2275,1667,51,3,2,0,0,0,0,13830,6.8,204,39
1,14,1,1,4,3,1,1,1,0,0,15843,6.8,243,46,1301,1123,15,0,6,0,0,0,0,14542,6.6,205,40
1,17,8,1,10,9,12,2,1,1,0,17869,6.8,193,46,664,515,22,3,9,0,0,0,0,17205,6.6,202,37
0,19,2,0,3,6,1,1,0,1,0,14499,7,201,68,-3079,-1816,13,4,4,1,1,0,0,17578,7.2,245,63
0,18,1,0,3,9,3,0,0,0,0,13705,6.4,184,40,-4651,-3870,14,3,8,1,1,0,0,18356,7.2,223,71
0,19,4,0,2,7,1,0,0,0,0,13685,6.6,182,52,-4011,-2271,17,4,6,2,1,1,0,17696,7.2,243,62
1,13,0,1,5,10,6,0,0,0,0,15366,6.8,200,40,-2698,-2969,17,0,8,2,1,1,0,18064,7.2,221,52
0,16,0,0,0,4,0,1,0,1,0,14175,6.6,234,60,-1769,-2076,15,4,6,1,1,0,0,15944,7.4,249,56
0,52,7,0,6,5,11,1,1,0,0,15975,6.6,197,46,-166,-337,19,4,4,0,0,0,0,16141,6.8,231,39
1,17,5,1,3,0,0,1,1,0,0,15578,7.4,249,64,611,1554,14,1,0,0,0,0,0,14967,6.8,245,59
0,12,1,1,2,13,1,0,0,0,0,14218,6.2,200,49,-4511,-4211,17,3,18,1,1,0,0,18729,7.4,213,44
1,16,1,1,2,7,2,0,0,0,0,15198,7,231,67,-1157,-84,14,0,9,1,1,0,0,16355,7.4,211,48
1,14,0,1,7,2,8,0,0,0,0,17474,7.4,238,52,3295,2840,14,3,3,0,0,0,0,14179,6.6,229,36
1,16,2,1,9,3,13,1,0,1,0,17786,7.4,235,52,3090,1008,17,3,2,1,1,0,0,14696,7.2,215,60
1,18,1,1,7,3,6,0,0,0,0,17082,7.2,224,59,2388,1600,36,2,2,1,1,0,0,14694,7,224,49
0,15,0,1,4,4,6,0,0,0,0,15711,7.4,210,57,-204,1135,19,0,4,1,1,0,0,15915,7,229,58
1,36,5,0,4,4,6,1,1,0,0,16112,7.2,240,62,451,1068,14,1,2,0,0,0,0,15661,7,236,53
1,42,3,1,8,8,9,0,0,0,0,17885,7,209,52,1419,557,12,2,7,1,1,0,0,16466,7,187,47
0,11,3,0,0,8,0,0,0,0,0,13364,6.6,203,63,-5088,-3911,17,2,8,2,1,1,0,18452,7.6,259,60
0,15,4,0,8,11,9,1,0,1,0,17080,7.2,196,41,-2247,-1938,17,2,6,0,0,0,0,19327,7.4,227,60
1,14,0,1,11,2,15,0,0,0,0,17395,6.8,170,40,3298,1038,14,4,1,0,0,0,0,14097,6.6,210,44
1,18,5,0,8,7,6,1,0,1,0,17498,7.2,240,34,744,927,19,5,7,0,0,0,0,16754,7.2,199,47
1,13,0,0,6,4,4,0,0,0,0,17649,7.4,276,50,2194,2684,14,0,3,1,1,0,0,15455,6.8,221,58
1,12,1,1,10,2,5,1,1,0,0,18717,7.4,247,57,4865,4641,15,0,4,0,0,0,0,13852,6.6,191,32
1,39,2,1,4,4,5,1,1,0,0,15736,7.2,231,56,131,1381,15,0,4,0,0,0,0,15605,7,246,43
0,16,4,0,7,8,6,0,0,0,0,15772,6.8,204,40,-1502,-429,16,3,11,2,1,1,0,17274,6.8,225,44
1,17,5,1,7,7,5,1,1,0,0,16825,7.4,229,48,389,1652,42,1,8,1,0,1,0,16436,7,194,47
0,12,3,1,7,5,8,1,0,1,0,17315,6.8,229,50,1792,217,40,2,8,1,1,0,0,15523,6.8,226,47
0,17,2,0,2,4,1,0,0,0,0,14144,6.8,208,42,-1122,-643,16,4,1,1,1,0,0,15266,6.8,230,46
1,13,3,1,5,4,4,1,1,0,0,16328,6.8,223,62,1192,836,14,4,4,0,0,0,0,15136,6.4,219,52
1,15,5,1,3,5,3,0,0,0,0,15135,7,213,59,-1161,-1685,16,5,8,0,0,0,0,16296,7.4,251,58
0,17,8,1,8,8,12,0,0,0,0,16291,6.4,180,33,-870,-1348,34,5,11,1,1,0,0,17161,7,207,46
0,17,0,1,5,6,3,1,0,1,0,15048,6.6,209,47,-2099,-2717,18,0,6,1,1,0,0,17147,7.4,239,55
0,13,6,0,2,4,1,0,0,0,0,14155,6.6,226,46,-1735,-1786,17,3,3,1,1,0,0,15890,7,258,59
0,16,2,0,6,13,7,0,0,0,0,15522,6.8,182,55,-3819,-2264,14,4,16,1,1,0,0,19341,7.2,220,40
1,14,9,0,11,6,12,1,0,1,0,17850,7.4,204,64,1926,3729,17,0,8,1,1,0,0,15924,6.4,167,39
0,14,0,1,8,8,8,1,1,0,0,16720,6.8,181,48,-1884,-2885,13,3,4,0,0,0,0,18604,7.4,248,66
1,16,1,1,7,6,7,0,0,0,0,16672,7,210,58,-521,860,13,4,11,1,1,0,0,17193,7,250,48
1,20,3,1,2,1,3,1,1,0,0,15426,7.4,230,79,711,1245,15,3,1,0,0,0,0,14715,6.8,255,54
1,17,3,1,6,3,4,1,1,0,0,16404,7,246,43,736,1019,15,3,4,0,0,0,0,15668,6.8,203,73
1,21,4,0,11,3,14,1,1,0,0,18293,7.2,218,52,2685,1151,19,5,4,0,0,0,0,15608,7,228,55
1,14,2,1,6,3,10,0,0,0,0,16911,6.8,224,44,1913,842,14,3,3,1,1,0,0,14998,6.8,222,55
1,15,3,1,7,6,12,0,0,0,0,16963,7,212,45,707,730,13,2,7,0,0,0,0,16256,6.6,200,50
1,40,3,1,9,5,3,2,1,1,0,17669,7.4,218,64,2227,2792,15,2,4,0,0,0,0,15442,6.8,203,40
0,15,2,0,6,10,8,1,1,0,0,15875,7,191,60,-2901,-1904,17,1,8,0,0,0,0,18776,7.2,230,56
0,37,2,0,5,4,4,0,0,0,0,16273,7.2,241,48,1161,2387,14,1,3,1,1,0,0,15112,6.6,224,44
0,58,2,0,4,8,7,1,0,1,0,15848,6.6,238,56,-1845,-606,17,1,14,1,1,0,0,17693,6.8,224,60
0,12,3,0,4,5,4,1,1,0,0,15297,6.6,201,48,-502,-413,20,3,7,0,0,0,0,15799,7,209,52
0,32,3,0,6,10,5,1,0,1,0,16406,7,208,55,-1530,-988,14,4,10,1,1,0,0,17936,7,224,56
0,18,1,1,9,8,10,2,1,1,0,17431,6.8,178,60,253,-121,13,2,6,0,0,0,0,17178,7,224,56
0,19,5,0,4,5,5,1,0,1,0,16318,6.6,218,48,-326,315,19,1,9,1,1,0,0,16644,6.8,209,51
1,13,2,1,13,6,11,0,0,0,0,18896,7.4,198,55,2663,1537,19,1,5,1,1,0,0,16233,6.8,201,52
1,16,4,1,5,8,4,1,1,0,0,15964,6.8,204,53,-1399,-1727,53,1,7,0,0,0,0,17363,7.2,217,49
0,17,0,0,6,7,7,2,1,1,0,15924,6.8,184,64,-903,-729,12,1,8,0,0,0,0,16827,7,215,29
0,18,2,0,4,7,2,1,1,0,0,15190,7,215,61,-2134,-339,14,4,8,1,0,1,0,17324,7,227,48
1,15,4,1,6,0,8,1,1,0,0,17482,7.2,216,65,3781,3184,17,2,0,0,0,0,0,13701,6.4,223,56
1,13,1,1,2,4,1,1,1,0,0,14492,7,211,57,-611,-1958,24,1,3,0,0,0,0,15103,7.2,230,57
1,14,3,1,8,2,8,0,0,0,0,17055,7,225,34,2603,1105,19,2,0,1,1,0,0,14452,6.8,238,44
1,12,2,0,6,8,6,0,0,0,0,16047,6.8,250,32,-518,-268,16,3,3,2,1,1,0,16565,7.2,211,47
0,15,3,1,6,4,6,0,0,0,0,16513,7.2,241,48,752,1146,15,3,6,1,1,0,0,15761,7,216,51
0,17,1,0,4,9,2,0,0,0,0,15445,6.6,222,51,-1775,-2698,11,6,6,1,0,1,0,17220,7.4,228,38
0,18,1,0,3,11,4,0,0,0,0,14268,6.4,213,42,-4962,-2384,16,1,14,0,0,0,0,19230,7,216,56
1,17,4,0,6,5,5,1,0,1,0,16000,6.8,206,60,379,406,16,1,5,1,1,0,0,15621,6.8,214,44
0,16,2,0,6,6,3,0,0,0,0,15040,6.8,184,37,-2006,-101,16,5,5,0,0,0,0,17046,6.8,236,43
1,19,4,0,6,5,8,1,1,0,0,15416,6.8,199,55,-1342,-713,34,4,7,0,0,0,0,16758,6.8,248,50
0,16,1,1,7,6,9,1,1,0,0,17844,7.2,232,56,1037,111,12,2,5,0,0,0,0,16807,7.2,243,55
0,14,2,1,5,4,9,2,1,1,0,16455,7.2,229,44,1844,1397,19,4,6,0,0,0,0,14611,6.6,213,36
1,16,3,1,6,2,8,1,1,0,0,17368,7.2,252,56,3524,2086,14,2,2,0,0,0,0,13844,6.4,195,54
0,17,3,0,7,2,5,0,0,0,0,16503,7,218,51,2169,2322,13,5,4,1,1,0,0,14334,6.6,220,56
1,14,4,1,5,6,4,1,1,0,0,15063,6.6,198,43,-1547,-1049,19,1,3,0,0,0,0,16610,6.8,229,40
1,17,1,1,4,3,5,0,0,0,0,15720,7,224,50,1146,1440,15,2,3,1,1,0,0,14574,6.8,211,53
1,16,4,0,5,3,9,2,1,1,0,16457,7,228,68,1418,716,18,4,2,0,0,0,0,15039,6.4,238,40
1,34,1,0,8,5,8,1,1,0,0,17204,7.2,215,66,803,2597,16,2,7,0,0,0,0,16401,6.8,216,53
1,17,1,1,4,1,5,2,1,1,0,16973,7.2,271,72,2420,2428,12,4,2,0,0,0,0,14553,6.6,247,48
0,15,3,0,8,8,8,0,0,0,0,16488,6.8,217,47,-451,-1201,13,3,4,0,0,0,0,16939,7,196,69
0,28,5,0,6,5,6,0,0,0,0,15801,7,208,45,161,1546,20,5,3,0,0,0,0,15640,6.6,197,34
0,10,1,0,5,10,4,0,0,0,0,14750,6.6,185,44,-3688,-4038,76,1,12,2,1,1,0,18438,7.2,189,60
1,15,2,0,9,12,7,0,0,0,0,17709,6.6,213,35,-653,-1717,14,1,15,0,0,0,0,18362,7,193,40
0,13,3,0,6,9,7,0,0,0,0,15827,6.8,181,46,-2327,-2250,17,2,5,2,1,1,0,18154,7.4,251,60
0,39,5,0,4,3,5,0,0,0,0,15450,7,202,61,312,33,45,5,8,2,1,1,0,15138,7.2,243,52
0,15,2,1,7,3,5,1,1,0,0,15728,6.8,208,30,989,-477,14,0,2,0,0,0,0,14739,6.6,208,62
1,35,2,1,5,3,7,1,0,1,0,15588,6.6,202,44,414,-1224,40,3,2,1,1,0,0,15174,7,207,68
1,21,4,0,10,12,16,1,1,0,0,18676,7,217,76,416,1133,20,1,14,0,0,0,0,18260,6.6,211,31
0,34,1,0,4,6,6,0,0,0,0,15829,6.8,185,68,-869,-814,17,1,2,1,1,0,0,16698,6.8,231,56
1,15,1,0,4,6,2,1,1,0,0,15340,7.2,228,44,-1031,122,13,4,7,0,0,0,0,16371,7,228,51
0,14,0,1,7,8,7,1,0,1,0,17140,7.2,207,52,-389,226,15,2,9,1,1,0,0,17529,7,208,48
0,12,1,0,2,9,2,0,0,0,0,14606,6.8,200,71,-3513,-1630,14,0,6,1,1,0,0,18119,7.4,221,60
1,20,5,0,6,2,4,1,0,1,0,17528,7.2,257,64,2605,2260,16,4,3,1,1,0,0,14923,6.8,254,51
1,18,3,0,12,4,16,1,1,0,0,19726,7.4,246,48,5020,3785,13,2,6,0,0,0,0,14706,6.4,192,48
1,38,4,0,5,4,5,0,0,0,0,16508,7.2,230,56,616,1673,14,2,6,0,0,0,0,15892,6.8,238,48
0,14,3,0,1,5,1,0,0,0,0,14001,6.4,221,52,-2744,-1330,20,3,11,1,1,0,0,16745,7,244,44
1,19,5,0,4,3,8,1,1,0,0,15650,7,224,51,-249,-1163,15,2,3,1,0,1,0,15899,7.2,254,58
0,15,1,1,6,5,4,0,0,0,0,16663,7,227,64,-29,-997,11,2,4,1,1,0,0,16692,7.4,225,76
1,11,1,1,7,4,5,0,0,0,0,17052,6.8,241,44,1475,-95,36,2,5,1,1,0,0,15577,6.6,206,60
0,30,5,1,7,9,12,0,0,0,0,16242,6.4,209,40,-2055,-2649,21,6,12,0,0,0,0,18297,7.2,202,56
0,15,3,0,4,6,2,0,0,0,0,15009,6.4,211,44,-1806,-1419,21,4,7,2,1,1,0,16815,7,220,59
0,43,3,0,4,7,8,0,0,0,0,15462,6.6,209,54,-2237,-885,14,7,12,1,1,0,0,17699,6.8,256,46
1,40,4,0,7,4,6,0,0,0,0,16972,7.2,222,57,1992,3174,16,6,6,1,1,0,0,14980,6.4,221,36
1,13,2,0,4,2,2,0,0,0,0,17005,7.2,268,60,1973,1236,15,3,0,1,1,0,0,15032,6.8,241,72
1,16,1,1,4,5,4,0,0,0,0,15845,6.8,225,48,463,-8,20,1,5,0,0,0,0,15382,7,214,42
0,14,1,0,2,9,1,0,0,0,0,14048,6.4,209,36,-4004,-3300,14,5,9,2,1,1,0,18052,7.2,237,56
0,15,2,0,4,7,3,1,1,0,0,14622,6.6,176,67,-2542,-388,15,3,10,0,0,0,0,17164,7,238,48
1,38,3,0,4,5,4,1,1,0,0,15184,6.8,199,48,-700,906,16,0,5,1,0,1,0,15884,6.6,215,38
1,12,3,1,7,4,8,2,1,1,0,17865,7.4,251,48,2871,1581,13,0,4,0,0,0,0,14994,7.2,215,51
1,12,4,1,7,3,8,1,1,0,0,18068,7.2,252,60,3299,1803,17,0,3,1,0,1,0,14769,6.8,201,59
0,13,3,0,6,6,3,0,0,0,0,15933,7.2,221,52,-866,259,18,2,3,1,1,0,0,16799,7.2,249,52
0,17,2,1,5,5,4,1,1,0,0,15552,6.8,239,25,-164,94,15,2,6,1,0,1,0,15716,7,203,62
0,17,4,0,4,5,3,1,1,0,0,16675,7.2,240,72,93,1943,18,4,7,0,0,0,0,16582,6.6,209,46
1,21,1,1,12,6,15,1,1,0,0,18665,7,213,37,2524,1040,12,4,7,1,0,1,0,16141,6.6,202,43
1,11,3,1,9,4,10,1,1,0,0,17555,6.8,223,56,2875,1386,14,3,4,0,0,0,0,14680,6.4,196,44
0,9,1,0,5,9,5,0,0,0,0,15942,6.8,215,48,-1590,-1375,40,3,13,1,1,0,0,17532,7,221,70
0,11,2,1,7,11,11,0,0,0,0,17444,6.4,213,42,-1642,-4442,11,1,16,1,1,0,0,19086,7.6,223,71
0,15,4,0,4,4,7,1,1,0,0,15471,6.8,220,57,-499,260,16,1,4,0,0,0,0,15970,7,252,44
0,26,1,1,3,5,3,1,1,0,0,15043,6.8,225,47,-1591,-1829,15,2,4,1,0,1,0,16634,7.4,236,52
1,14,4,0,6,3,6,0,0,0,0,16061,6.8,158,60,1195,538,37,6,1,1,1,0,0,14866,6.6,210,56
0,13,0,0,5,13,3,0,0,0,0,14910,6.4,198,40,-4644,-3580,13,2,13,0,0,0,0,19554,7.4,247,46
0,8,1,0,5,11,8,0,0,0,0,15127,6.4,193,28,-4099,-4129,10,0,11,0,0,0,0,19226,7.4,225,52
0,14,0,0,0,8,0,0,0,0,0,12682,6.6,173,50,-4944,-3928,13,2,4,1,1,0,0,17626,7.4,233,60
1,15,4,0,5,6,3,1,1,0,0,16298,7.4,231,64,96,2988,17,2,8,0,0,0,0,16202,6.6,201,44
1,15,8,1,10,4,10,2,1,1,0,18818,7.4,215,60,4107,1820,18,3,2,0,0,0,0,14711,6.8,209,49
1,18,4,1,7,4,7,1,1,0,0,17221,7.4,199,68,1823,1574,16,2,3,0,0,0,0,15398,6.6,208,60
1,16,3,1,7,4,9,2,1,1,0,17897,7,237,46,2332,637,16,2,4,0,0,0,0,15565,7,190,68
1,43,5,0,4,7,11,0,0,0,0,14657,6.2,194,48,-2710,-2319,14,2,9,1,1,0,0,17367,7,227,60
0,14,0,1,8,8,5,0,0,0,0,17232,6.8,231,32,260,-108,15,3,7,0,0,0,0,16972,7,205,50
1,16,2,0,2,2,3,0,0,0,0,15830,7.2,255,80,909,2001,12,1,3,0,0,0,0,14921,7,219,63
0,16,3,0,3,5,2,0,0,0,0,14992,6.4,214,53,-1984,-2084,19,4,8,1,1,0,0,16976,6.8,246,56
1,20,3,1,10,6,11,0,0,0,0,19000,7.2,233,39,1259,-60,17,5,7,0,0,0,0,17741,7,264,44
0,17,3,1,5,7,5,0,0,0,0,15723,6.8,203,50,-1522,-1611,19,4,4,1,1,0,0,17245,7,241,56
0,12,3,1,4,8,6,0,0,0,0,15428,6.8,213,54,-2190,-3375,15,2,7,2,1,1,0,17618,7.6,218,67
0,15,4,0,4,4,5,1,1,0,0,14592,6.6,204,47,-1208,-1061,17,3,3,0,0,0,0,15800,6.8,205,60
0,14,3,1,4,11,5,0,0,0,0,15613,6.8,202,53,-2952,-2963,16,2,8,1,1,0,0,18565,7.4,221,63
1,17,6,1,7,1,11,1,1,0,0,17709,7.2,242,52,3324,1398,29,4,0,1,0,1,0,14385,6.6,227,68
0,16,3,0,3,2,3,1,0,1,0,15028,6.8,212,52,147,1258,17,5,5,1,1,0,0,14881,6.8,231,52
1,13,3,1,6,7,5,0,0,0,0,16399,6.8,219,43,580,-54,14,1,7,0,0,0,0,15819,6.6,189,43
0,17,1,1,12,8,10,1,1,0,0,19079,7,206,58,1330,854,16,1,7,0,0,0,0,17749,7,212,48
1,14,0,0,6,9,7,0,0,0,0,15809,7,202,62,-2167,-1158,32,2,6,0,0,0,0,17976,7.2,243,53
0,14,4,1,5,5,4,1,1,0,0,16755,7.2,261,56,1470,498,13,4,3,0,0,0,0,15285,7,217,46
0,13,2,0,3,4,3,0,0,0,0,15043,6.8,203,69,-635,202,16,1,3,1,1,0,0,15678,6.8,242,40
1,71,1,0,6,10,7,1,1,0,0,16832,6.8,222,60,-1467,-1504,15,1,12,0,0,0,0,18299,7.4,210,64
1,13,3,1,9,2,8,1,1,0,0,17580,7.2,210,46,3391,2897,14,2,1,0,0,0,0,14189,6.6,195,64
1,20,0,1,5,11,5,0,0,0,0,15453,6.6,193,43,-2980,-2882,16,7,15,0,0,0,0,18433,7.2,233,45
0,12,3,1,3,5,3,0,0,0,0,15869,7,261,48,-397,-163,15,2,5,1,1,0,0,16266,7,227,54
1,58,3,0,5,2,9,0,0,0,0,15917,7.2,220,49,1528,1785,15,3,4,1,1,0,0,14389,6.8,199,64
1,16,2,1,11,4,9,1,1,0,0,19612,7.6,259,50,4871,2019,14,3,1,0,0,0,0,14741,7,210,53
0,14,4,0,5,6,7,1,1,0,0,16227,7.2,221,68,131,735,17,3,8,0,0,0,0,16096,7,206,44
0,13,6,1,6,9,7,0,0,0,0,15291,6.2,190,56,-2889,-3905,17,2,10,1,1,0,0,18180,7.2,228,51
0,18,1,0,3,5,2,0,0,0,0,14442,6.8,209,47,-2402,-1269,17,5,7,2,1,1,0,16844,7,240,60
1,13,0,0,12,8,12,0,0,0,0,18968,7,201,36,1686,886,17,1,8,0,0,0,0,17282,7,186,64
1,17,4,1,5,3,4,2,1,1,0,16187,6.8,239,60,1408,1663,23,3,3,0,0,0,0,14779,6.6,204,60
1,18,2,1,10,10,10,1,1,0,0,18062,7,190,62,-1293,-713,13,2,10,0,0,0,0,19355,7.2,247,50
0,24,0,0,1,5,0,0,0,0,0,14824,7.2,230,72,-1424,-2416,14,2,3,1,1,0,0,16248,7.6,228,68
0,12,3,1,3,7,2,0,0,0,0,15195,7,217,64,-2336,-1282,17,0,8,1,1,0,0,17531,7.4,247,60
0,17,4,1,7,6,6,0,0,0,0,16457,7,202,56,265,-267,16,4,4,1,1,0,0,16192,7,234,63
1,13,3,1,7,5,6,1,1,0,0,16319,7.4,218,55,1110,1898,16,3,4,0,0,0,0,15209,6.8,198,44
1,14,2,1,11,8,18,0,0,0,0,19275,7.2,233,58,2711,1931,16,2,15,1,1,0,0,16564,6.8,183,48
1,16,3,1,6,2,6,1,1,0,0,16605,6.8,219,46,2086,360,17,5,1,1,0,1,0,14519,6.6,210,44
1,13,2,1,6,3,5,2,1,1,0,17898,7,238,67,3477,3386,12,0,3,0,0,0,0,14421,6.6,224,44
0,14,3,1,3,5,2,0,0,0,0,14745,6.8,213,44,-1815,-671,41,5,5,1,1,0,0,16560,7,211,76
1,15,5,1,4,7,2,0,0,0,0,15169,7,217,44,-145,120,51,2,3,0,0,0,0,15314,6.8,205,39
0,15,3,0,2,4,2,2,1,1,0,15197,7,233,64,-1519,-1363,16,5,4,0,0,0,0,16716,7.2,245,63
1,17,2,1,8,4,8,1,1,0,0,18208,7.2,248,56,4538,3618,10,0,1,0,0,0,0,13670,6.4,176,51
1,18,0,1,9,2,6,0,0,0,0,17947,7.2,239,36,4121,3050,50,1,1,0,0,0,0,13826,6.8,177,62
1,21,1,0,3,5,3,1,1,0,0,15393,7,243,56,-1101,-306,12,5,7,0,0,0,0,16494,7,267,48
1,15,2,1,4,6,2,0,0,0,0,15729,7,205,60,-448,-163,15,4,6,1,1,0,0,16177,7,232,43
1,19,5,1,10,5,13,1,0,1,0,18560,7.2,244,38,3373,2383,15,3,3,0,0,0,0,15187,6.8,210,44
1,14,2,1,3,4,3,1,1,0,0,15718,6.8,256,57,86,-315,19,1,6,0,0,0,0,15632,6.8,220,42
0,12,1,1,2,8,0,0,0,0,0,14021,6.2,200,55,-3792,-3472,17,2,8,1,1,0,0,17813,7.2,236,43
1,15,1,1,13,5,10,0,0,0,0,19485,7.4,196,58,3823,2563,12,2,5,0,0,0,0,15662,6.6,201,44
0,18,1,0,6,8,6,1,1,0,0,16029,6.8,198,48,-1350,-1765,12,3,6,0,0,0,0,17379,7.2,206,51
0,12,3,0,4,6,2,1,0,1,0,14372,6.8,205,40,-1864,-2124,19,4,3,0,0,0,0,16236,7.2,216,54
0,15,2,0,7,4,11,1,1,0,0,16464,6.8,206,40,441,130,14,2,5,0,0,0,0,16023,6.8,229,51
1,20,4,0,9,10,9,1,1,0,0,17421,6.6,203,40,-120,-394,16,4,11,0,0,0,0,17541,6.8,225,32
1,40,4,0,4,5,4,0,0,0,0,15284,6.8,221,53,-188,899,15,4,6,0,0,0,0,15472,6.8,226,44
0,17,4,1,3,7,3,1,1,0,0,14900,7,214,60,-1966,263,19,5,7,0,0,0,0,16866,7.2,214,54
1,16,1,1,7,6,5,0,0,0,0,16345,6.6,204,47,-323,-992,54,2,8,1,1,0,0,16668,7,190,56
0,12,2,0,6,11,6,0,0,0,0,17982,7,244,56,-708,387,9,3,9,1,1,0,0,18690,7.2,203,44
